dataset,Model,Normalization method,R2 Score,CPT KL Divergence,CPT JS Divergence,Number of Parents,entropy,predicted_entropy,BN KL Divergence
gasifier,deepseek-inoneprompt,Raw,-0.19094584150763927,0.5137448539683019,0.08057756490852361,2,0.6200327777564738,0.6105973201530949,-1.0
gasifier,deepseek-inoneprompt,Normalized,-0.19094584150763927,0.5137448539683019,0.08057756490852361,2,0.6200327777564738,0.6105973201530949,12.181421735824483
GDIpathway1,deepseek-inoneprompt,Raw,-0.4316796932449354,0.3219241006657705,0.08665295557054353,2,0.6713913673481153,0.8831132176590053,-1.0
GDIpathway1,deepseek-inoneprompt,Normalized,-0.4316796932449354,0.3219241006657705,0.08665295557054353,2,0.6713913673481153,0.8831132176590053,9.94132484422174
GDIpathway2,deepseek-inoneprompt,Raw,-1.275319010775505,0.16712635044507593,0.04116117103441678,2,0.8964375546029761,0.8833961590005551,-1.0
GDIpathway2,deepseek-inoneprompt,Normalized,-1.275319010775505,0.16712635044507593,0.04116117103441678,2,0.8964375546029761,0.8833961590005551,2.0287627679229567
greencredit,deepseek-inoneprompt,Raw,0.22678332500355336,0.45739339871977497,0.12051605247107122,3,0.4676176130643887,0.7951135796361597,-1.0
greencredit,deepseek-inoneprompt,Normalized,0.2267833411295087,0.4573716508875241,0.12051605029594822,3,0.4676176130643887,0.795120833855013,4.504086626521878
humanitarian,deepseek-inoneprompt,Raw,0.021413281973326148,0.41969572702472585,0.10517604356506577,3,0.6088338533575768,0.7969927329517096,-1.0
humanitarian,deepseek-inoneprompt,Normalized,0.021415611457815897,0.4194161542667424,0.1051969837694823,3,0.6088338533575768,0.7970862627836033,9.59940876195119
hydraulicsystem,deepseek-inoneprompt,Raw,0.6151599628110023,2.2980032616005577,0.061597817003057394,2,0.3314499372634438,0.008453401109181398,-1.0
hydraulicsystem,deepseek-inoneprompt,Normalized,0.6151599628110023,2.2980032616005577,0.061597817003057394,2,0.3314499372634438,0.008453401109181398,0.16217067490622633
inverters,deepseek-inoneprompt,Raw,-0.06273321606865068,0.7125582066350239,0.06608973726656298,2,0.6969799496684446,0.4201790206641763,-1.0
inverters,deepseek-inoneprompt,Normalized,-0.06273321606865068,0.7125582066350239,0.06608973726656298,2,0.6969799496684446,0.4201790206641763,6.703203828471588
knowledge,deepseek-inoneprompt,Raw,0.6386528171230721,0.12626088998830604,0.03438238181737281,2,0.5308767513158409,0.7789656598021173,-1.0
knowledge,deepseek-inoneprompt,Normalized,0.6386528171230721,0.12626088998830604,0.03438238181737281,2,0.5308767513158409,0.7789656598021173,0.6048024981662725
lawschool,deepseek-inoneprompt,Raw,0.26664716642943265,0.250580696313567,0.06948304662056941,2,0.5336253903978346,0.9051400693528374,
lawschool,deepseek-inoneprompt,Normalized,0.26664716642943265,0.250580696313567,0.06948304662056941,2,0.5336253903978346,0.9051400693528374,
lawschool,deepseek-inoneprompt,Raw,-0.6086395254740011,0.4854126410661526,0.1196048885038456,5,0.5972109806171655,0.6432979789129152,
lawschool,deepseek-inoneprompt,Normalized,-0.6077740924224184,0.4856624911430366,0.11958193451130955,5,0.5972109806171655,0.6432567991920803,
lawschool,deepseek-inoneprompt,Raw,-1.0127477622307866,0.5364603480384667,0.1334049762089033,6,0.5726553897715543,0.5965187547307665,-1.0
lawschool,deepseek-inoneprompt,Normalized,-1.0142272307443783,0.5362602430206328,0.13343893685543368,6,0.5726553897715543,0.5965515734864058,2.384356182413126
lidar,deepseek-inoneprompt,Raw,0.3475535930489282,0.2741463362948375,0.0785780671990251,2,0.44194013331705645,0.8334685643133763,-1.0
lidar,deepseek-inoneprompt,Normalized,0.3475535930489282,0.2741463362948375,0.0785780671990251,2,0.44194013331705645,0.8334685643133763,1.8351984414306317
liquidity,deepseek-inoneprompt,Raw,-0.3697092285781949,0.6142214303487789,0.1671686145465225,2,0.3510684860648954,0.8647113082524729,-1.0
liquidity,deepseek-inoneprompt,Normalized,-0.3697092285781949,0.6142214303487789,0.1671686145465225,2,0.3510684860648954,0.8647113082524729,5.261531885771962
lithium,deepseek-inoneprompt,Raw,0.6115181230904049,0.3061091874429722,0.08595700139023224,2,0.010632221480398142,0.4508302352951252,-1.0
lithium,deepseek-inoneprompt,Normalized,0.6115181230904049,0.3061091874429722,0.08595700139023224,2,0.010632221480398142,0.4508302352951252,14.542276840895958
medicaltest,deepseek-inoneprompt,Raw,-0.4936932505088003,0.8430036086643229,0.07552834103822148,2,0.8269717564902247,0.4909877723681039,-1.0
medicaltest,deepseek-inoneprompt,Normalized,-0.4936932505088003,0.8430036086643229,0.07552834103822148,2,0.8269717564902247,0.4909877723681039,1.5244416089634674
megacities,deepseek-inoneprompt,Raw,0.2513773953233229,0.44169979563189754,0.11525076763289852,2,0.16476841024190172,0.5193162857125733,-1.0
megacities,deepseek-inoneprompt,Normalized,0.2513773953233229,0.44169979563189754,0.11525076763289852,2,0.16476841024190172,0.5193162857125733,4.833207986473853
metal,deepseek-inoneprompt,Raw,0.7671740024681202,0.10477140908313257,0.030544422735876698,2,0.38360136192884503,0.5424545797894902,
metal,deepseek-inoneprompt,Normalized,0.7671740024681202,0.10477140908313257,0.030544422735876698,2,0.38360136192884503,0.5424545797894902,
metal,deepseek-inoneprompt,Raw,-0.011743844455658126,0.2721865319226441,0.058089306977474914,3,0.739371191709067,0.7428551075374532,-1.0
metal,deepseek-inoneprompt,Normalized,-0.011743844455658126,0.2721865319226441,0.058089306977474914,3,0.739371191709067,0.7428551075374532,1.2635159147120196
navigation,deepseek-inoneprompt,Raw,0.533868317957791,0.29177950469732583,0.06822777146062495,3,0.4691358829988659,0.5749025552745761,-1.0
navigation,deepseek-inoneprompt,Normalized,0.533868317957791,0.29177950469732583,0.06822777146062495,3,0.4691358829988659,0.5749025552745761,0.17065054960360304
oildepot,deepseek-inoneprompt,Raw,0.3238666864319899,0.5286367368354131,0.14667441675161164,2,0.006861056077774981,0.6824852596727067,-1.0
oildepot,deepseek-inoneprompt,Normalized,0.3238666864319899,0.5286367368354131,0.14667441675161164,2,0.006861056077774981,0.6824852596727067,11.780135314451273
oxygen,deepseek-inoneprompt,Raw,0.5584179908195301,0.3788774408679455,0.10494071268874733,2,0.00111463116516414,0.5713546674846519,-1.0
oxygen,deepseek-inoneprompt,Normalized,0.5584179908195301,0.3788774408679455,0.10494071268874733,2,0.00111463116516414,0.5713546674846519,5.331689017942344
phdarticles,deepseek-inoneprompt,Raw,0.7364035252773955,0.043105873809528725,0.012642659645958334,2,0.821986094591693,0.8876717925590842,
phdarticles,deepseek-inoneprompt,Normalized,0.7364035252773955,0.043105873809528725,0.012642659645958334,2,0.821986094591693,0.8876717925590842,
phdarticles,deepseek-inoneprompt,Raw,0.3262451448668161,0.03571431204774325,0.008648909587383149,3,0.8803065261685022,0.8050416627413944,-1.0
phdarticles,deepseek-inoneprompt,Normalized,0.3262451448668161,0.03571431204774325,0.008648909587383149,3,0.8803065261685022,0.8050416627413944,0.21712381727756627
pilot,deepseek-inoneprompt,Raw,0.4946531197514178,0.3917527220069715,0.11363261317207714,2,0.010148810624392053,0.600481255281538,-1.0
pilot,deepseek-inoneprompt,Normalized,0.4946531197514178,0.3917527220069715,0.11363261317207714,2,0.010148810624392053,0.600481255281538,11.62086493901391
poultry,deepseek-inoneprompt,Raw,0.08163863906596147,0.31905322903190314,0.0919618875655562,2,0.5072411115453654,0.8978544695735963,-1.0
poultry,deepseek-inoneprompt,Normalized,0.08163863906596147,0.31905322903190314,0.0919618875655562,2,0.5072411115453654,0.8978544695735963,12.23540612582082
project,deepseek-inoneprompt,Raw,0.05466987417888558,0.3438909063163899,0.08896772970636957,2,0.5179333554811753,0.8676341575225016,-1.0
project,deepseek-inoneprompt,Normalized,0.05466987417888558,0.3438909063163899,0.08896772970636957,2,0.5179333554811753,0.8676341575225016,4.593664458551184
projectmanagement,deepseek-inoneprompt,Raw,0.642295388505665,0.10918207228276966,0.026566750907840428,2,0.6118698620073921,0.7060540935021906,-1.0
projectmanagement,deepseek-inoneprompt,Normalized,0.642295388505665,0.10918207228276966,0.026566750907840428,2,0.6118698620073921,0.7060540935021906,1.4367966107577341
rainstorm,deepseek-inoneprompt,Raw,-1.028850246892559,0.4816922912804627,0.08034925369095056,2,0.7841400249053891,0.7882783727108275,-1.0
rainstorm,deepseek-inoneprompt,Normalized,-1.028850246892559,0.4816922912804627,0.08034925369095056,2,0.7841400249053891,0.7882783727108275,12.091657320812896
ricci,deepseek-inoneprompt,Raw,0.25705596227344607,1.5075732557103019,0.05616064633349016,2,0.6543142329145919,0.6270547794999769,-1.0
ricci,deepseek-inoneprompt,Normalized,0.25705596227344607,1.5075732557103019,0.05616064633349016,2,0.6543142329145919,0.6270547794999769,2.1970630620299336
rockburst,deepseek-inoneprompt,Raw,0.408441036509112,0.12008092012026977,0.02567889964175208,2,0.847005392515269,0.46899559358928117,
rockburst,deepseek-inoneprompt,Normalized,0.408441036509112,0.12008092012026977,0.02567889964175208,2,0.847005392515269,0.46899559358928117,
rockburst,deepseek-inoneprompt,Raw,0.3375574561722695,0.21262486106736211,0.05560534705195512,3,0.6650367582914858,0.7733483318748077,-1.0
rockburst,deepseek-inoneprompt,Normalized,0.33755750487171177,0.2125863841333799,0.05560534320366055,3,0.6650367582914858,0.7733611662620097,1.0725253005630735
ropesegment,deepseek-inoneprompt,Raw,0.09067555235116653,3.673240805409431,0.16750404340977104,2,0.01364420583658793,0.24090852036439683,-1.0
ropesegment,deepseek-inoneprompt,Normalized,0.09067555235116653,3.673240805409431,0.16750404340977104,2,0.01364420583658793,0.24090852036439683,28.03665758178684
sallyclark,deepseek-inoneprompt,Raw,-0.09750525200514182,1.2548751742922681,0.16187707470746734,2,0.15786272127118284,0.39665303305620747,-1.0
sallyclark,deepseek-inoneprompt,Normalized,-0.09750525200514182,1.2548751742922681,0.16187707470746734,2,0.15786272127118284,0.39665303305620747,3.179710846506179
adversarialbehavior,deepseek-tokenprob,Raw,-0.7118644067796609,7.522967047609691,0.2067666462330706,2,0.3673877953948086,2.581655370435446e-149,-1.0
adversarialbehavior,deepseek-tokenprob,Normalized,-1.0508474576271185,7.522967027142268,0.24527482280507001,2,0.3673877953948086,1.0654470748261296e-155,11.74870905203756
agropastoral2,deepseek-tokenprob,Raw,-56.53230821414438,17.736404699089213,0.34657358808622407,2,0.9872021966280995,0.0,
agropastoral2,deepseek-tokenprob,Normalized,0.0,0.008870761146120176,0.0022226230809832236,2,0.9872021966280995,1.0,
agropastoral2,deepseek-tokenprob,Raw,-1.3353128685129048,10.41218235781179,0.32163384859742716,3,0.47683545987490206,0.01615599305247294,
agropastoral2,deepseek-tokenprob,Normalized,-1.2494657598174221,9.146391629174055,0.2998429849292014,3,0.47683545987490206,0.03802018263059804,
agropastoral2,deepseek-tokenprob,Raw,-0.04073397768493714,9.780295913072994,0.22007597311559726,5,0.4104169297997393,1.2724580598973726e-06,-1.0
agropastoral2,deepseek-tokenprob,Normalized,-0.3949670628930082,6.850117805693423,0.23999784372790411,5,0.4104169297997393,0.1203213491478937,35.859333043652704
agropastoral3,deepseek-tokenprob,Raw,-5.405579728269776,14.765298289230854,0.4474188418713953,2,0.6654237508323884,0.0,
agropastoral3,deepseek-tokenprob,Normalized,-5.405579728269776,14.765298289230854,0.4474188418713953,2,0.6654237508323884,0.0,
agropastoral3,deepseek-tokenprob,Raw,-1.6800146940134488,11.418009939703687,0.34772610092135864,3,0.4930901446809224,0.011052258137915725,
agropastoral3,deepseek-tokenprob,Normalized,-1.569459396302178,9.913153698153737,0.3247534155992558,3,0.4930901446809224,0.028912963644697802,
agropastoral3,deepseek-tokenprob,Raw,-0.4064798910536338,11.940430850691985,0.2552350865944517,5,0.4839243362005122,5.659936024609476e-18,-1.0
agropastoral3,deepseek-tokenprob,Normalized,-0.19348442814152955,6.852638734373047,0.17587469669904382,5,0.4839243362005122,0.0,47.96396745247438
agropastoral4,deepseek-tokenprob,Raw,-3.3910423070652858,14.16358190837144,0.3859167709360236,2,0.6008808424806263,0.00929947557865684,
agropastoral4,deepseek-tokenprob,Normalized,-3.129472388448323,9.16411117503878,0.3308248946394545,2,0.6008808424806263,0.25929947534115105,
agropastoral4,deepseek-tokenprob,Raw,-2.226543520140102,13.103584777722013,0.4080886838223329,3,0.5052091355242566,1.0112044299609576e-06,
agropastoral4,deepseek-tokenprob,Normalized,-2.3441492813176894,12.14374949129114,0.41250144732157934,3,0.5052091355242566,0.03673276372341069,
agropastoral4,deepseek-tokenprob,Raw,0.38737973791124714,8.299075695001184,0.17954396644003323,5,0.35001154124480777,0.0,-1.0
agropastoral4,deepseek-tokenprob,Normalized,0.5511074377892045,2.695327787641047,0.11175575006632267,5,0.35001154124480777,0.2406426982957874,96.01080505114709
algal1,deepseek-tokenprob,Raw,-2.999624492643488,7.580245772411537,0.19399477982000948,2,0.8291538174707366,4.4346541657482415e-06,
algal1,deepseek-tokenprob,Normalized,-3.309931128976798,7.152885962341053,0.19477060944638264,2,0.8291538174707366,4.418632832989535e-06,
algal1,deepseek-tokenprob,Raw,-10099.999999999982,11.243343843549631,0.3205738487592756,3,0.9182238168441618,0.0,-1.0
algal1,deepseek-tokenprob,Normalized,-10099.999999999982,11.243343843549631,0.3205738487592756,3,0.9182238168441618,0.0,27.598442371731267
algalactivity1,deepseek-tokenprob,Raw,-4.19022281333402,8.261663386572499,0.2236218643543613,2,0.8121970856212749,2.344457708353624e-10,-1.0
algalactivity1,deepseek-tokenprob,Normalized,-4.1902228132327215,8.26166338658133,0.2236218643528212,2,0.8121970856212749,4.688915489744402e-10,32.17769534560789
algalactivity2,deepseek-tokenprob,Raw,-3.097619577425837,7.433745741669292,0.22051237706995963,2,0.7645516957579964,0.016998058424147353,-1.0
algalactivity2,deepseek-tokenprob,Normalized,-3.0976196281194035,7.433745735184249,0.22051237809217314,2,0.7645516957579964,0.01699799725791118,25.588406907708787
algorithms3,deepseek-tokenprob,Raw,-3.505002032920941,11.45818583463733,0.24603877203757424,2,0.8424499252474187,0.00071443162890485,-1.0
algorithms3,deepseek-tokenprob,Normalized,-1.0534207797616544,4.061427558817891,0.11370577114250927,2,0.8424499252474187,0.12571442096930013,7.51311575573245
algorithms4,deepseek-tokenprob,Raw,-4.949729311677872,8.957534555647394,0.2211064663079739,2,0.8666997688646867,6.595089740733564e-13,-1.0
algorithms4,deepseek-tokenprob,Normalized,-4.331013147717692,7.442945228743901,0.1936936505922705,2,0.8666997688646867,1.3187729447570693e-12,13.920009982370747
APSsystem,deepseek-tokenprob,Raw,-1.3511534236543392,12.748007414044334,0.2621004706181431,2,0.5150297931074775,2.6918165991010183e-26,-1.0
APSsystem,deepseek-tokenprob,Normalized,-0.7945807396558038,4.288781063428927,0.17064084992453876,2,0.5150297931074775,0.47619047619047616,10.842961471898892
fake_asia,deepseek-tokenprob,Raw,-0.14258712736057633,6.82926918888967,0.15378104419574262,2,0.3788367296129292,9.032252862302094e-11,-1.0
fake_asia,deepseek-tokenprob,Normalized,-0.2520144576591108,4.902904700882743,0.1650319187424201,2,0.3788367296129292,0.05555555573620068,8.094464096533683
augmenting,deepseek-tokenprob,Raw,-1.2161879056071419,9.486725333636967,0.25745584215419004,2,0.44865084408561495,0.005829310377639325,
augmenting,deepseek-tokenprob,Normalized,-1.1181486922640658,6.3606953105039,0.2323106080989472,2,0.44865084408561495,0.16138485563868285,
augmenting,deepseek-tokenprob,Raw,-2.6910257992840383,13.202260408889533,0.29267616419130216,3,0.7623848663409786,7.21018066568271e-18,-1.0
augmenting,deepseek-tokenprob,Normalized,-3.061310908251067,8.306726489866993,0.26949742236360275,3,0.7623848663409786,2.4243459681990777e-05,12.070027162121127
bank,deepseek-tokenprob,Raw,-4.541009554609998,14.757528324883321,0.3274206908618847,2,0.8048600329537507,3.6582682062816053e-44,
bank,deepseek-tokenprob,Normalized,-2.7079521279570966,5.0453738549117055,0.15257207649176519,2,0.8048600329537507,0.5,
bank,deepseek-tokenprob,Raw,-3.298214837999099,12.472640913632537,0.3618684728112914,4,0.5830516520919519,0.0,-1.0
bank,deepseek-tokenprob,Normalized,-3.298214837999099,12.472640913632537,0.3618684728112914,4,0.5830516520919519,0.0,13.68112839112274
bankruptcy,deepseek-tokenprob,Raw,-12.94820717131474,11.15894631465827,0.3056469895226727,2,0.9093156035505554,7.110762040559535e-92,
bankruptcy,deepseek-tokenprob,Normalized,-12.94820717131474,11.15894631465827,0.3056469895226727,2,0.9093156035505554,7.110762040559535e-92,
bankruptcy,deepseek-tokenprob,Raw,-4.428833231517453,14.276663959379327,0.40067904845729135,3,0.7311463982937698,4.425717695633184e-11,-1.0
bankruptcy,deepseek-tokenprob,Normalized,-4.825901038464661,12.572750943589371,0.39318891489276536,3,0.7311463982937698,8.851445756675265e-11,43.24914510625696
beatles,deepseek-tokenprob,Raw,0.2500861382772397,4.205356701667538,0.11239917927482268,2,0.2,0.00022308777277589413,-1.0
beatles,deepseek-tokenprob,Normalized,0.2500861310997976,3.2843226426743413,0.11239917968478572,2,0.2,0.00022307125041116804,15.692101103722031
blockchain,deepseek-tokenprob,Raw,-1.5435504514738954,9.377458758456187,0.24493441690054643,2,0.5400939886252182,0.006642752904067704,-1.0
blockchain,deepseek-tokenprob,Normalized,-1.1228237748823857,5.94917223269493,0.1930173707343655,2,0.5400939886252182,0.1573276738667031,52.825997636441116
BOPfailure1,deepseek-tokenprob,Raw,-1.2117209186869053,15.146025784751673,0.37546826254562693,2,0.03282352095311872,0.006068613203248295,-1.0
BOPfailure1,deepseek-tokenprob,Normalized,-0.5226829763487431,5.607487153291715,0.2694120280977131,2,0.03282352095311872,0.31667466254371834,49.705789443941335
BOPfailure2,deepseek-tokenprob,Raw,-1.2786529805365894,11.707725079471471,0.39337734378517225,2,0.008856952201363984,0.02759166772314519,-1.0
